chapter_name,link,qns,ans
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-4-899,"A factory requires 1850 cubes of edge 6.5 cm to be cut from a wooden block measuring 130 cm by 70 cm by 58 cm. After having cut the maximum number of cubes possible from the block, what is the shortfall?",250
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-5-907,The width of the base of a cuboid is5757of its height. The height is7878of the length of the base. The width of the base is 8 cm less than the height. (a) Find the volume of the cuboid. (b) Determine its total surface area.    Notes to students:,"17920,4192"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-5-908,The height of a cuboid is9595of the length of its base. The width of the base is2929of its height. The sum of the length and height of the cuboid is given as 42 cm. (a) Calculate the volume of the cuboid. (b) What is its total surface area?   Notes to students:,"2430,1314"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-5-909,"The width of the base of a rectangular block was4545of its length. Its height was3434of the width of the base. On measurement, it was observed that the sum of the length, width and height of the block was 108 cm. (a) Calculate the total surface area of the rectangular block. (b) Calculate the volume of the rectangular block.  Notes to students:  ","7614,43740"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-5-913,A cuboid has a height that is2929of its length. Its breadth is4949of its length. John measured the perimeter of the rectangular base and found that it was 130 cm. (a) Find the volume of the cuboid. (b) Find the total surface area.   Notes to students:,"9000,3100"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-6-916,A cubical container with an edge of 50 cm was filled with a liquid to710710of its capacity. A rectangular tank with a base area of 3200 cm2and a height of 25 cm was filled with the same liquid to 10% of its maximum capacity. Liquid from the cubical container was then poured into the tank so as to fill it to the brim. Find the quantity of liquid remaining in the cubical container.    Notes to students:,15.5
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-6-919,"There are 2 containers, a rectangular tank and a cubical tank. The rectangular tank had dimensions of 70 cm by 15 cm by 18 cm and the cubical tank had edges of length 30 cm. The cubical tank was filled with water to 60% of its total capacity while the rectangular tank was filled with water to4949of its total capacity. The water from the cubical tank was then transferred to the rectangular tank till it was filled to the brim. (a) What was the height of the water left in the cubical tank? (b) What was the amount of water left in the cubical tank?    Notes to students: 1.  If the question above has parts, (e.g. (a) and (b)), given that the answer for part (a) is 10 and the answer for part(b) is 12, give        your answer as:10,12 2.   Round your answer off to 2 decimal places","6.33,5.7"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-6-922,"There are 2 containers, a rectangular tank and a cubical tank. The rectangular tank had dimensions of 20 cm by 16 cm by 14 cm and the cubical tank had edges of length 18 cm. The cubical tank was filled with water to14of its total capacity while the rectangular tank was filled with water to710of its total capacity. The water from the cubical tank was then transferred to the rectangular tank till it was filled to the brim. (a) What was the height of the water left in the cubical tank? (b) What was the amount of water left in the cubical tank?   Notes to students: 1. If the question above has parts, (e.g. (a) and (b)), given that the answer for part (a) is 10 and the answer for part(b) is 12, give your answer as:10,12 2 . Round your answer off to 2 decimal places","0.35,0.114"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-7-962,"A storage container was packed completely with sugar. It was found that it can contain a maximum of 1920 g of sugar. The dimensions of the container were 12 cm in length, 10 cm in width and 8 cm in depth. If 7.2 kg of the same sugar is to be packed into a tin with base dimensions of 20 cm by 18 cm, calculate the height of the tin.  ",10
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-7-963,"A rectangular box was packed completely with rice. It was found that it could hold a maximum of 2 kg of rice. The dimensions of the box were 25 cm in length, 15 cm in width and 12 cm in depth. If 20 kg of the same rice is to be packed into a tin with a square base of side 30 cm, what must be the minimum height of the tin?",50
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-7-964,"A container X was packed completely with castor sugar. It was found that it could hold a maximum of 1200 g of castor sugar. The dimensions of the container were 25 cm in length, 18 cm in width and 10 cm in depth. If 7.2 kg of the same castor sugar were to be packed  into container Y  with a rectangular base of 50 cm by 40 cm, what must minimum height of container Y be?    Notes to students: 1. Round your answer off to 2 decimal places ",13.5
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-8-965,"There are 2 containers, a pail and a rectangular tank. 30% of the pail is filled with water. The ratio of the volume of water in the pail to that in the tank is 3:10. The tank measuring 120 cm by 75 cm by 40 cm is filled with water to 12.5% of its total capacity. (a) What is the volume of the pail? (b) If each pail was completely filled with water, how many of such pails would be needed to fill an empty tank of the above dimensions?   Notes to students: 1. If the question above has parts, (e.g. (a) and (b)), given that the answer for part (a) is 10 and the answer for part(b) is 12, give your answer as:10,12 ","45000,8"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-8-966,"There are 2 containers, a pail and a rectangular tank. 40% of the pail is filled with water. The ratio of the volume of water in the pail to that in the tank is 2:3. The tank measuring 60 cm by 80 cm by 50 cm is filled with water to125125of its total capacity. (a) What is the volume of the pail? (b) How many full pails of water would be needed to fill an empty tank of the above dimensions?    Notes to students: 1. If the question above has parts, (e.g. (a) and (b)), given that the answer for part (a) is 10 and the answer for part(b) is 12, give your answer as:10,12  ","16000,15"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-8-967,"There are 2 containers, a pail and a rectangular tank. 1515of the pail is filled with water. The ratio of the volume of water in the pail to that in the tank is 1:4. The tank measuring 100 cm by 50 cm by 8 cm is filled with water to 20% of its total capacity. (a)   Calculate the volume of the pail. (b)   How many full pails of water could fill an empty tank of the above dimensions?    Notes to students: 1. If the question above has parts, (e.g. (a) and (b)), given that the answer for part (a) is 10 and the answer for part(b) is 12, give your answer as:10,12 ","10000,4"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-8-968,"There are 2 containers, a pail and a rectangular tank. 4949of the pail is filled with water. The ratio of the volume of water in the pail to that in the tank is 4:9. The tank measuring 80 cm by 90 cm by 50 cm is filled with water to 10% of its total capacity. (a) Find the volume of the pail. (b) John has 4 pails full of water. How many more full pails of water does he need to completely fill an empty tank of the above dimensions?     Notes to students: 1. If the question above has parts, (e.g. (a) and (b)), given that the answer for part (a) is 10 and the answer for part  (b) is 12, give your answer as:10,12 ","36000,6"
Volume,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-volume-it-s-all-in-the-dimensions-volume-exercise-9-969,"On pouring 180 litres of liquid into a rectangular container, the liquid level became2727of the container's height. The ratio of the length to breadth of the container is 9:7. John also found that the perimeter of the rectangular base is 640 cm. What is the height of the container? ",25
